#Meteo hourly data
#Site, Solcast_site_11.979359_57.686904
#Country, Sweden
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 57.6869
#Longitude, 11.9794
#Altitude, 60
#Time Zone, 0.0
Year,Month,Day,Hour,Minute,GHI
Year,Month,Day,Hour,Minute,[W/m2]
2013,8,5,14,0,273
2013,8,5,15,0,316
2013,8,5,16,0,180
2013,8,5,17,0,81
2013,8,5,18,0,25
2013,8,5,19,0,1
2013,8,5,20,0,0
2013,8,5,21,0,0
2013,8,5,22,0,0
2013,8,5,23,0,0
2013,8,6,0,0,0
2013,8,6,1,0,0
2013,8,6,2,0,0
2013,8,6,3,0,6
2013,8,6,4,0,31
2013,8,6,5,0,39
2013,8,6,6,0,90
2013,8,6,7,0,112
2013,8,6,8,0,227
2013,8,6,9,0,484
2013,8,6,10,0,627
2013,8,6,11,0,369
2013,8,6,12,0,391
2013,8,6,13,0,557
2013,8,6,14,0,435
2013,8,6,15,0,257
2013,8,6,16,0,110
2013,8,6,17,0,84
2013,8,6,18,0,38
2013,8,6,19,0,1
2013,8,6,20,0,0
2013,8,6,21,0,0
2013,8,6,22,0,0
2013,8,6,23,0,0
2013,8,7,0,0,0
2013,8,7,1,0,0
2013,8,7,2,0,0
2013,8,7,3,0,4
2013,8,7,4,0,42
2013,8,7,5,0,16
2013,8,7,6,0,83
2013,8,7,7,0,167
2013,8,7,8,0,325
2013,8,7,9,0,386
2013,8,7,10,0,499
2013,8,7,11,0,387
2013,8,7,12,0,442
2013,8,7,13,0,571
2013,8,7,14,0,549
2013,8,7,15,0,369
2013,8,7,16,0,265
2013,8,7,17,0,122
2013,8,7,18,0,37
2013,8,7,19,0,1
2013,8,7,20,0,0
2013,8,7,21,0,0
2013,8,7,22,0,0
2013,8,7,23,0,0
2013,8,8,0,0,0
2013,8,8,1,0,0
2013,8,8,2,0,0
2013,8,8,3,0,4
2013,8,8,4,0,10
2013,8,8,5,0,53
2013,8,8,6,0,81
2013,8,8,7,0,48
2013,8,8,8,0,121
2013,8,8,9,0,154
2013,8,8,10,0,158
2013,8,8,11,0,128
2013,8,8,12,0,179
2013,8,8,13,0,125
2013,8,8,14,0,135
2013,8,8,15,0,160
2013,8,8,16,0,76
2013,8,8,17,0,35
2013,8,8,18,0,26
2013,8,8,19,0,1
2013,8,8,20,0,0
2013,8,8,21,0,0
2013,8,8,22,0,0
2013,8,8,23,0,0
2013,8,9,0,0,0
2013,8,9,1,0,0
2013,8,9,2,0,0
2013,8,9,3,0,8
2013,8,9,4,0,43
2013,8,9,5,0,203
2013,8,9,6,0,188
2013,8,9,7,0,198
2013,8,9,8,0,274
2013,8,9,9,0,375
2013,8,9,10,0,481
2013,8,9,11,0,568
2013,8,9,12,0,625
2013,8,9,13,0,642
2013,8,9,14,0,547
2013,8,9,15,0,425
2013,8,9,16,0,291
2013,8,9,17,0,157
2013,8,9,18,0,45
2013,8,9,19,0,1
2013,8,9,20,0,0
2013,8,9,21,0,0
2013,8,9,22,0,0
2013,8,9,23,0,0
2013,8,10,0,0,0
2013,8,10,1,0,0
2013,8,10,2,0,0
2013,8,10,3,0,6
2013,8,10,4,0,32
2013,8,10,5,0,67
2013,8,10,6,0,207
2013,8,10,7,0,328
2013,8,10,8,0,353
2013,8,10,9,0,234
2013,8,10,10,0,201
2013,8,10,11,0,190
2013,8,10,12,0,274
2013,8,10,13,0,283
2013,8,10,14,0,416
2013,8,10,15,0,136
2013,8,10,16,0,77
2013,8,10,17,0,62
2013,8,10,18,0,25
2013,8,10,19,0,0
2013,8,10,20,0,0
2013,8,10,21,0,0
2013,8,10,22,0,0
2013,8,10,23,0,0
2013,8,11,0,0,0
2013,8,11,1,0,0
2013,8,11,2,0,0
2013,8,11,3,0,2
2013,8,11,4,0,21
2013,8,11,5,0,72
2013,8,11,6,0,218
2013,8,11,7,0,313
2013,8,11,8,0,320
2013,8,11,9,0,292
2013,8,11,10,0,235
2013,8,11,11,0,218
2013,8,11,12,0,299
2013,8,11,13,0,313
2013,8,11,14,0,462
2013,8,11,15,0,222
2013,8,11,16,0,105
2013,8,11,17,0,77
2013,8,11,18,0,32
2013,8,11,19,0,0
2013,8,11,20,0,0
2013,8,11,21,0,0
2013,8,11,22,0,0
2013,8,11,23,0,0
2013,8,12,0,0,0
2013,8,12,1,0,0
2013,8,12,2,0,0
2013,8,12,3,0,5
2013,8,12,4,0,43
2013,8,12,5,0,84
2013,8,12,6,0,194
2013,8,12,7,0,395
2013,8,12,8,0,512
2013,8,12,9,0,267
2013,8,12,10,0,330
2013,8,12,11,0,635
2013,8,12,12,0,665
2013,8,12,13,0,634
2013,8,12,14,0,517
2013,8,12,15,0,324
2013,8,12,16,0,228
2013,8,12,17,0,106
2013,8,12,18,0,24
2013,8,12,19,0,0
2013,8,12,20,0,0
2013,8,12,21,0,0
2013,8,12,22,0,0
2013,8,12,23,0,0
2013,8,13,0,0,0
2013,8,13,1,0,0
2013,8,13,2,0,0
2013,8,13,3,0,5
2013,8,13,4,0,46
2013,8,13,5,0,141
2013,8,13,6,0,143
2013,8,13,7,0,331
2013,8,13,8,0,368
2013,8,13,9,0,414
2013,8,13,10,0,619
2013,8,13,11,0,568
2013,8,13,12,0,349
2013,8,13,13,0,480
2013,8,13,14,0,362
2013,8,13,15,0,161
2013,8,13,16,0,203
2013,8,13,17,0,75
2013,8,13,18,0,13
2013,8,13,19,0,0
2013,8,13,20,0,0
2013,8,13,21,0,0
2013,8,13,22,0,0
2013,8,13,23,0,0
2013,8,14,0,0,0
2013,8,14,1,0,0
2013,8,14,2,0,0
2013,8,14,3,0,4
2013,8,14,4,0,64
2013,8,14,5,0,189
2013,8,14,6,0,243
2013,8,14,7,0,428
2013,8,14,8,0,464
2013,8,14,9,0,379
2013,8,14,10,0,403
2013,8,14,11,0,328
2013,8,14,12,0,502
2013,8,14,13,0,611
2013,8,14,14,0,505
2013,8,14,15,0,387
2013,8,14,16,0,221
2013,8,14,17,0,126
2013,8,14,18,0,28
2013,8,14,19,0,0
2013,8,14,20,0,0
2013,8,14,21,0,0
2013,8,14,22,0,0
2013,8,14,23,0,0
2013,8,15,0,0,0
2013,8,15,1,0,0
2013,8,15,2,0,0
2013,8,15,3,0,4
2013,8,15,4,0,53
2013,8,15,5,0,150
2013,8,15,6,0,270
2013,8,15,7,0,421
2013,8,15,8,0,486
2013,8,15,9,0,598
2013,8,15,10,0,468
2013,8,15,11,0,598
2013,8,15,12,0,654
2013,8,15,13,0,622
2013,8,15,14,0,522
2013,8,15,15,0,371
2013,8,15,16,0,149
2013,8,15,17,0,53
2013,8,15,18,0,14
2013,8,15,19,0,0
2013,8,15,20,0,0
2013,8,15,21,0,0
2013,8,15,22,0,0
2013,8,15,23,0,0
2013,8,16,0,0,0
2013,8,16,1,0,0
2013,8,16,2,0,0
2013,8,16,3,0,1
2013,8,16,4,0,4
2013,8,16,5,0,10
2013,8,16,6,0,94
2013,8,16,7,0,187
2013,8,16,8,0,235
2013,8,16,9,0,240
2013,8,16,10,0,296
2013,8,16,11,0,274
2013,8,16,12,0,281
2013,8,16,13,0,231
2013,8,16,14,0,168
2013,8,16,15,0,128
2013,8,16,16,0,75
2013,8,16,17,0,35
2013,8,16,18,0,6
2013,8,16,19,0,0
2013,8,16,20,0,0
2013,8,16,21,0,0
2013,8,16,22,0,0
2013,8,16,23,0,0
2013,8,17,0,0,0
2013,8,17,1,0,0
2013,8,17,2,0,0
2013,8,17,3,0,0
2013,8,17,4,0,6
2013,8,17,5,0,58
2013,8,17,6,0,237
2013,8,17,7,0,353
2013,8,17,8,0,311
2013,8,17,9,0,403
2013,8,17,10,0,640
2013,8,17,11,0,595
2013,8,17,12,0,625
2013,8,17,13,0,611
2013,8,17,14,0,511
2013,8,17,15,0,388
2013,8,17,16,0,250
2013,8,17,17,0,118
2013,8,17,18,0,17
2013,8,17,19,0,0
2013,8,17,20,0,0
2013,8,17,21,0,0
2013,8,17,22,0,0
2013,8,17,23,0,0
2013,8,18,0,0,0
2013,8,18,1,0,0
2013,8,18,2,0,0
2013,8,18,3,0,1
2013,8,18,4,0,12
2013,8,18,5,0,49
2013,8,18,6,0,80
2013,8,18,7,0,103
2013,8,18,8,0,199
2013,8,18,9,0,301
2013,8,18,10,0,399
2013,8,18,11,0,428
2013,8,18,12,0,400
2013,8,18,13,0,210
2013,8,18,14,0,188
2013,8,18,15,0,157
2013,8,18,16,0,171
2013,8,18,17,0,86
2013,8,18,18,0,17
2013,8,18,19,0,0
2013,8,18,20,0,0
2013,8,18,21,0,0
2013,8,18,22,0,0
2013,8,18,23,0,0
2013,8,19,0,0,0
2013,8,19,1,0,0
2013,8,19,2,0,0
2013,8,19,3,0,1
2013,8,19,4,0,19
2013,8,19,5,0,140
2013,8,19,6,0,240
2013,8,19,7,0,360
2013,8,19,8,0,433
2013,8,19,9,0,590
2013,8,19,10,0,663
2013,8,19,11,0,624
2013,8,19,12,0,614
2013,8,19,13,0,446
2013,8,19,14,0,458
2013,8,19,15,0,180
2013,8,19,16,0,238
2013,8,19,17,0,107
2013,8,19,18,0,17
2013,8,19,19,0,0
2013,8,19,20,0,0
2013,8,19,21,0,0
2013,8,19,22,0,0
2013,8,19,23,0,0
2013,8,20,0,0,0
2013,8,20,1,0,0
2013,8,20,2,0,0
2013,8,20,3,0,1
2013,8,20,4,0,43
2013,8,20,5,0,170
2013,8,20,6,0,310
2013,8,20,7,0,421
2013,8,20,8,0,471
2013,8,20,9,0,640
2013,8,20,10,0,685
2013,8,20,11,0,691
2013,8,20,12,0,664
2013,8,20,13,0,594
2013,8,20,14,0,491
2013,8,20,15,0,363
2013,8,20,16,0,197
2013,8,20,17,0,78
2013,8,20,18,0,11
2013,8,20,19,0,0
2013,8,20,20,0,0
2013,8,20,21,0,0
2013,8,20,22,0,0
2013,8,20,23,0,0
2013,8,21,0,0,0
2013,8,21,1,0,0
2013,8,21,2,0,0
2013,8,21,3,0,1
2013,8,21,4,0,17
2013,8,21,5,0,56
2013,8,21,6,0,151
2013,8,21,7,0,274
2013,8,21,8,0,377
2013,8,21,9,0,395
2013,8,21,10,0,461
2013,8,21,11,0,474
2013,8,21,12,0,390
2013,8,21,13,0,359
2013,8,21,14,0,341
2013,8,21,15,0,244
2013,8,21,16,0,140
2013,8,21,17,0,67
2013,8,21,18,0,10
2013,8,21,19,0,0
2013,8,21,20,0,0
2013,8,21,21,0,0
2013,8,21,22,0,0
2013,8,21,23,0,0
2013,8,22,0,0,0
2013,8,22,1,0,0
2013,8,22,2,0,0
2013,8,22,3,0,1
2013,8,22,4,0,24
2013,8,22,5,0,74
2013,8,22,6,0,178
2013,8,22,7,0,336
2013,8,22,8,0,517
2013,8,22,9,0,611
2013,8,22,10,0,663
2013,8,22,11,0,672
2013,8,22,12,0,640
2013,8,22,13,0,573
2013,8,22,14,0,475
2013,8,22,15,0,353
2013,8,22,16,0,220
2013,8,22,17,0,95
2013,8,22,18,0,11
2013,8,22,19,0,0
2013,8,22,20,0,0
2013,8,22,21,0,0
2013,8,22,22,0,0
2013,8,22,23,0,0
2013,8,23,0,0,0
2013,8,23,1,0,0
2013,8,23,2,0,0
2013,8,23,3,0,0
2013,8,23,4,0,33
2013,8,23,5,0,150
2013,8,23,6,0,288
2013,8,23,7,0,419
2013,8,23,8,0,532
2013,8,23,9,0,589
2013,8,23,10,0,456
2013,8,23,11,0,571
2013,8,23,12,0,597
2013,8,23,13,0,568
2013,8,23,14,0,435
2013,8,23,15,0,135
2013,8,23,16,0,69
2013,8,23,17,0,51
2013,8,23,18,0,9
2013,8,23,19,0,0
2013,8,23,20,0,0
2013,8,23,21,0,0
2013,8,23,22,0,0
2013,8,23,23,0,0
2013,8,24,0,0,0
2013,8,24,1,0,0
2013,8,24,2,0,0
2013,8,24,3,0,0
2013,8,24,4,0,28
2013,8,24,5,0,151
2013,8,24,6,0,287
2013,8,24,7,0,412
2013,8,24,8,0,519
2013,8,24,9,0,551
2013,8,24,10,0,540
2013,8,24,11,0,442
2013,8,24,12,0,497
2013,8,24,13,0,437
2013,8,24,14,0,347
2013,8,24,15,0,313
2013,8,24,16,0,183
2013,8,24,17,0,68
2013,8,24,18,0,3
2013,8,24,19,0,0
2013,8,24,20,0,0
2013,8,24,21,0,0
2013,8,24,22,0,0
2013,8,24,23,0,0
2013,8,25,0,0,0
2013,8,25,1,0,0
2013,8,25,2,0,0
2013,8,25,3,0,0
2013,8,25,4,0,34
2013,8,25,5,0,151
2013,8,25,6,0,289
2013,8,25,7,0,421
2013,8,25,8,0,535
2013,8,25,9,0,601
2013,8,25,10,0,604
2013,8,25,11,0,544
2013,8,25,12,0,557
2013,8,25,13,0,533
2013,8,25,14,0,432
2013,8,25,15,0,344
2013,8,25,16,0,194
2013,8,25,17,0,85
2013,8,25,18,0,7
2013,8,25,19,0,0
2013,8,25,20,0,0
2013,8,25,21,0,0
2013,8,25,22,0,0
2013,8,25,23,0,0
2013,8,26,0,0,0
2013,8,26,1,0,0
2013,8,26,2,0,0
2013,8,26,3,0,0
2013,8,26,4,0,32
2013,8,26,5,0,150
2013,8,26,6,0,287
2013,8,26,7,0,418
2013,8,26,8,0,475
2013,8,26,9,0,487
2013,8,26,10,0,380
2013,8,26,11,0,459
2013,8,26,12,0,596
2013,8,26,13,0,558
2013,8,26,14,0,473
2013,8,26,15,0,348
2013,8,26,16,0,210
2013,8,26,17,0,70
2013,8,26,18,0,3
2013,8,26,19,0,0
2013,8,26,20,0,0
2013,8,26,21,0,0
2013,8,26,22,0,0
2013,8,26,23,0,0
2013,8,27,0,0,0
2013,8,27,1,0,0
2013,8,27,2,0,0
2013,8,27,3,0,0
2013,8,27,4,0,29
2013,8,27,5,0,122
2013,8,27,6,0,247
2013,8,27,7,0,305
2013,8,27,8,0,402
2013,8,27,9,0,423
2013,8,27,10,0,575
2013,8,27,11,0,602
2013,8,27,12,0,546
2013,8,27,13,0,559
2013,8,27,14,0,459
2013,8,27,15,0,335
2013,8,27,16,0,200
2013,8,27,17,0,76
2013,8,27,18,0,4
2013,8,27,19,0,0
2013,8,27,20,0,0
2013,8,27,21,0,0
2013,8,27,22,0,0
2013,8,27,23,0,0
2013,8,28,0,0,0
2013,8,28,1,0,0
2013,8,28,2,0,0
2013,8,28,3,0,0
2013,8,28,4,0,18
2013,8,28,5,0,86
2013,8,28,6,0,178
2013,8,28,7,0,344
2013,8,28,8,0,504
2013,8,28,9,0,483
2013,8,28,10,0,473
2013,8,28,11,0,516
2013,8,28,12,0,494
2013,8,28,13,0,476
2013,8,28,14,0,340
2013,8,28,15,0,226
2013,8,28,16,0,90
2013,8,28,17,0,39
2013,8,28,18,0,1
2013,8,28,19,0,0
2013,8,28,20,0,0
2013,8,28,21,0,0
2013,8,28,22,0,0
2013,8,28,23,0,0
2013,8,29,0,0,0
2013,8,29,1,0,0
2013,8,29,2,0,0
2013,8,29,3,0,0
2013,8,29,4,0,3
2013,8,29,5,0,24
2013,8,29,6,0,107
2013,8,29,7,0,183
2013,8,29,8,0,271
2013,8,29,9,0,310
2013,8,29,10,0,402
2013,8,29,11,0,463
2013,8,29,12,0,466
2013,8,29,13,0,280
2013,8,29,14,0,153
2013,8,29,15,0,117
2013,8,29,16,0,99
2013,8,29,17,0,40
2013,8,29,18,0,2
2013,8,29,19,0,0
2013,8,29,20,0,0
2013,8,29,21,0,0
2013,8,29,22,0,0
2013,8,29,23,0,0
2013,8,30,0,0,0
2013,8,30,1,0,0
2013,8,30,2,0,0
2013,8,30,3,0,0
2013,8,30,4,0,8
2013,8,30,5,0,27
2013,8,30,6,0,87
2013,8,30,7,0,164
2013,8,30,8,0,243
2013,8,30,9,0,221
2013,8,30,10,0,376
2013,8,30,11,0,334
2013,8,30,12,0,250
2013,8,30,13,0,160
2013,8,30,14,0,120
2013,8,30,15,0,114
2013,8,30,16,0,61
2013,8,30,17,0,30
2013,8,30,18,0,2
2013,8,30,19,0,0
2013,8,30,20,0,0
2013,8,30,21,0,0
2013,8,30,22,0,0
2013,8,30,23,0,0
2013,8,31,0,0,0
2013,8,31,1,0,0
2013,8,31,2,0,0
2013,8,31,3,0,0
2013,8,31,4,0,7
2013,8,31,5,0,37
2013,8,31,6,0,159
2013,8,31,7,0,239
2013,8,31,8,0,342
2013,8,31,9,0,253
2013,8,31,10,0,162
2013,8,31,11,0,338
2013,8,31,12,0,277
2013,8,31,13,0,250
2013,8,31,14,0,433
2013,8,31,15,0,296
2013,8,31,16,0,182
2013,8,31,17,0,58
2013,8,31,18,0,1
2013,8,31,19,0,0
2013,8,31,20,0,0
2013,8,31,21,0,0
2013,8,31,22,0,0
2013,8,31,23,0,0
2013,9,1,0,0,0
2013,9,1,1,0,0
2013,9,1,2,0,0
2013,9,1,3,0,0
2013,9,1,4,0,9
2013,9,1,5,0,30
2013,9,1,6,0,63
2013,9,1,7,0,232
2013,9,1,8,0,288
2013,9,1,9,0,217
2013,9,1,10,0,342
2013,9,1,11,0,350
2013,9,1,12,0,363
2013,9,1,13,0,212
2013,9,1,14,0,201
2013,9,1,15,0,145
2013,9,1,16,0,83
2013,9,1,17,0,20
2013,9,1,18,0,0
2013,9,1,19,0,0
2013,9,1,20,0,0
2013,9,1,21,0,0
2013,9,1,22,0,0
2013,9,1,23,0,0
2013,9,2,0,0,0
2013,9,2,1,0,0
2013,9,2,2,0,0
2013,9,2,3,0,0
2013,9,2,4,0,10
2013,9,2,5,0,22
2013,9,2,6,0,77
2013,9,2,7,0,142
2013,9,2,8,0,235
2013,9,2,9,0,447
2013,9,2,10,0,584
2013,9,2,11,0,626
2013,9,2,12,0,607
2013,9,2,13,0,537
2013,9,2,14,0,434
2013,9,2,15,0,309
2013,9,2,16,0,175
2013,9,2,17,0,49
2013,9,2,18,0,0
2013,9,2,19,0,0
2013,9,2,20,0,0
2013,9,2,21,0,0
2013,9,2,22,0,0
2013,9,2,23,0,0
2013,9,3,0,0,0
2013,9,3,1,0,0
2013,9,3,2,0,0
2013,9,3,3,0,0
2013,9,3,4,0,18
2013,9,3,5,0,79
2013,9,3,6,0,223
2013,9,3,7,0,378
2013,9,3,8,0,462
2013,9,3,9,0,565
2013,9,3,10,0,619
2013,9,3,11,0,553
2013,9,3,12,0,530
2013,9,3,13,0,476
2013,9,3,14,0,355
2013,9,3,15,0,229
2013,9,3,16,0,122
2013,9,3,17,0,42
2013,9,3,18,0,0
2013,9,3,19,0,0
2013,9,3,20,0,0
2013,9,3,21,0,0
2013,9,3,22,0,0
2013,9,3,23,0,0
2013,9,4,0,0,0
2013,9,4,1,0,0
2013,9,4,2,0,0
2013,9,4,3,0,0
2013,9,4,4,0,7
2013,9,4,5,0,61
2013,9,4,6,0,143
2013,9,4,7,0,167
2013,9,4,8,0,220
2013,9,4,9,0,242
2013,9,4,10,0,331
2013,9,4,11,0,427
2013,9,4,12,0,323
2013,9,4,13,0,293
2013,9,4,14,0,204
2013,9,4,15,0,117
2013,9,4,16,0,76
2013,9,4,17,0,35
2013,9,4,18,0,0
2013,9,4,19,0,0
2013,9,4,20,0,0
2013,9,4,21,0,0
2013,9,4,22,0,0
2013,9,4,23,0,0
2013,9,5,0,0,0
2013,9,5,1,0,0
2013,9,5,2,0,0
2013,9,5,3,0,0
2013,9,5,4,0,2
2013,9,5,5,0,27
2013,9,5,6,0,75
2013,9,5,7,0,147
2013,9,5,8,0,199
2013,9,5,9,0,245
2013,9,5,10,0,259
2013,9,5,11,0,272
2013,9,5,12,0,341
2013,9,5,13,0,356
2013,9,5,14,0,195
2013,9,5,15,0,117
2013,9,5,16,0,107
2013,9,5,17,0,34
2013,9,5,18,0,0
2013,9,5,19,0,0
2013,9,5,20,0,0
2013,9,5,21,0,0
2013,9,5,22,0,0
2013,9,5,23,0,0
2013,9,6,0,0,0
2013,9,6,1,0,0
2013,9,6,2,0,0
2013,9,6,3,0,0
2013,9,6,4,0,11
2013,9,6,5,0,83
2013,9,6,6,0,230
2013,9,6,7,0,360
2013,9,6,8,0,472
2013,9,6,9,0,555
2013,9,6,10,0,603
2013,9,6,11,0,610
2013,9,6,12,0,578
2013,9,6,13,0,508
2013,9,6,14,0,405
2013,9,6,15,0,277
2013,9,6,16,0,146
2013,9,6,17,0,34
2013,9,6,18,0,0
2013,9,6,19,0,0
2013,9,6,20,0,0
2013,9,6,21,0,0
2013,9,6,22,0,0
2013,9,6,23,0,0
2013,9,7,0,0,0
2013,9,7,1,0,0
2013,9,7,2,0,0
2013,9,7,3,0,0
2013,9,7,4,0,10
2013,9,7,5,0,92
2013,9,7,6,0,229
2013,9,7,7,0,362
2013,9,7,8,0,474
2013,9,7,9,0,557
2013,9,7,10,0,599
2013,9,7,11,0,605
2013,9,7,12,0,570
2013,9,7,13,0,501
2013,9,7,14,0,388
2013,9,7,15,0,262
2013,9,7,16,0,128
2013,9,7,17,0,11
2013,9,7,18,0,0
2013,9,7,19,0,0
2013,9,7,20,0,0
2013,9,7,21,0,0
2013,9,7,22,0,0
2013,9,7,23,0,0
2013,9,8,0,0,0
2013,9,8,1,0,0
2013,9,8,2,0,0
2013,9,8,3,0,0
2013,9,8,4,0,10
2013,9,8,5,0,85
2013,9,8,6,0,189
2013,9,8,7,0,255
2013,9,8,8,0,460
2013,9,8,9,0,455
2013,9,8,10,0,572
2013,9,8,11,0,581
2013,9,8,12,0,404
2013,9,8,13,0,239
2013,9,8,14,0,207
2013,9,8,15,0,103
2013,9,8,16,0,68
2013,9,8,17,0,9
2013,9,8,18,0,0
2013,9,8,19,0,0
2013,9,8,20,0,0
2013,9,8,21,0,0
2013,9,8,22,0,0
2013,9,8,23,0,0
2013,9,9,0,0,0
2013,9,9,1,0,0
2013,9,9,2,0,0
2013,9,9,3,0,0
2013,9,9,4,0,5
2013,9,9,5,0,50
2013,9,9,6,0,108
2013,9,9,7,0,264
2013,9,9,8,0,434
2013,9,9,9,0,410
2013,9,9,10,0,322
2013,9,9,11,0,368
2013,9,9,12,0,316
2013,9,9,13,0,289
2013,9,9,14,0,119
2013,9,9,15,0,68
2013,9,9,16,0,40
2013,9,9,17,0,7
2013,9,9,18,0,0
2013,9,9,19,0,0
2013,9,9,20,0,0
2013,9,9,21,0,0
2013,9,9,22,0,0
2013,9,9,23,0,0
2013,9,10,0,0,0
2013,9,10,1,0,0
2013,9,10,2,0,0
2013,9,10,3,0,0
2013,9,10,4,0,2
2013,9,10,5,0,19
2013,9,10,6,0,42
2013,9,10,7,0,124
2013,9,10,8,0,177
2013,9,10,9,0,267
2013,9,10,10,0,565
2013,9,10,11,0,503
2013,9,10,12,0,516
2013,9,10,13,0,464
2013,9,10,14,0,364
2013,9,10,15,0,245
2013,9,10,16,0,103
2013,9,10,17,0,19
2013,9,10,18,0,0
2013,9,10,19,0,0
2013,9,10,20,0,0
2013,9,10,21,0,0
2013,9,10,22,0,0
2013,9,10,23,0,0
2013,9,11,0,0,0
2013,9,11,1,0,0
2013,9,11,2,0,0
2013,9,11,3,0,0
2013,9,11,4,0,5
2013,9,11,5,0,50
2013,9,11,6,0,78
2013,9,11,7,0,233
2013,9,11,8,0,339
2013,9,11,9,0,368
2013,9,11,10,0,248
2013,9,11,11,0,184
2013,9,11,12,0,228
2013,9,11,13,0,103
2013,9,11,14,0,58
2013,9,11,15,0,68
2013,9,11,16,0,59
2013,9,11,17,0,15
2013,9,11,18,0,0
2013,9,11,19,0,0
2013,9,11,20,0,0
2013,9,11,21,0,0
2013,9,11,22,0,0
2013,9,11,23,0,0
2013,9,12,0,0,0
2013,9,12,1,0,0
2013,9,12,2,0,0
2013,9,12,3,0,0
2013,9,12,4,0,4
2013,9,12,5,0,35
2013,9,12,6,0,162
2013,9,12,7,0,251
2013,9,12,8,0,307
2013,9,12,9,0,285
2013,9,12,10,0,247
2013,9,12,11,0,208
2013,9,12,12,0,154
2013,9,12,13,0,124
2013,9,12,14,0,102
2013,9,12,15,0,86
2013,9,12,16,0,61
2013,9,12,17,0,13
2013,9,12,18,0,0
2013,9,12,19,0,0
2013,9,12,20,0,0
2013,9,12,21,0,0
2013,9,12,22,0,0
2013,9,12,23,0,0
2013,9,13,0,0,0
2013,9,13,1,0,0
2013,9,13,2,0,0
2013,9,13,3,0,0
2013,9,13,4,0,4
2013,9,13,5,0,49
2013,9,13,6,0,131
2013,9,13,7,0,290
2013,9,13,8,0,295
2013,9,13,9,0,215
2013,9,13,10,0,435
2013,9,13,11,0,415
2013,9,13,12,0,491
2013,9,13,13,0,455
2013,9,13,14,0,346
2013,9,13,15,0,223
2013,9,13,16,0,87
2013,9,13,17,0,12
2013,9,13,18,0,0
2013,9,13,19,0,0
2013,9,13,20,0,0
2013,9,13,21,0,0
2013,9,13,22,0,0
2013,9,13,23,0,0
2013,9,14,0,0,0
2013,9,14,1,0,0
2013,9,14,2,0,0
2013,9,14,3,0,0
2013,9,14,4,0,3
2013,9,14,5,0,56
2013,9,14,6,0,144
2013,9,14,7,0,238
2013,9,14,8,0,353
2013,9,14,9,0,483
2013,9,14,10,0,370
2013,9,14,11,0,359
2013,9,14,12,0,300
2013,9,14,13,0,204
2013,9,14,14,0,130
2013,9,14,15,0,86
2013,9,14,16,0,39
2013,9,14,17,0,4
2013,9,14,18,0,0
2013,9,14,19,0,0
2013,9,14,20,0,0
2013,9,14,21,0,0
2013,9,14,22,0,0
2013,9,14,23,0,0
2013,9,15,0,0,0
2013,9,15,1,0,0
2013,9,15,2,0,0
2013,9,15,3,0,0
2013,9,15,4,0,1
2013,9,15,5,0,7
2013,9,15,6,0,56
2013,9,15,7,0,80
2013,9,15,8,0,119
2013,9,15,9,0,109
2013,9,15,10,0,204
2013,9,15,11,0,136
2013,9,15,12,0,102
2013,9,15,13,0,96
2013,9,15,14,0,71
2013,9,15,15,0,70
2013,9,15,16,0,44
2013,9,15,17,0,6
2013,9,15,18,0,0
2013,9,15,19,0,0
2013,9,15,20,0,0
2013,9,15,21,0,0
2013,9,15,22,0,0
2013,9,15,23,0,0
2013,9,16,0,0,0
2013,9,16,1,0,0
2013,9,16,2,0,0
2013,9,16,3,0,0
2013,9,16,4,0,0
2013,9,16,5,0,19
2013,9,16,6,0,51
2013,9,16,7,0,71
2013,9,16,8,0,83
2013,9,16,9,0,138
2013,9,16,10,0,288
2013,9,16,11,0,232
2013,9,16,12,0,406
2013,9,16,13,0,237
2013,9,16,14,0,215
2013,9,16,15,0,112
2013,9,16,16,0,65
2013,9,16,17,0,6
2013,9,16,18,0,0
2013,9,16,19,0,0
2013,9,16,20,0,0
2013,9,16,21,0,0
2013,9,16,22,0,0
2013,9,16,23,0,0
2013,9,17,0,0,0
2013,9,17,1,0,0
2013,9,17,2,0,0
2013,9,17,3,0,0
2013,9,17,4,0,1
2013,9,17,5,0,49
2013,9,17,6,0,147
2013,9,17,7,0,292
2013,9,17,8,0,227
2013,9,17,9,0,373
2013,9,17,10,0,318
2013,9,17,11,0,249
2013,9,17,12,0,183
2013,9,17,13,0,57
2013,9,17,14,0,95
2013,9,17,15,0,57
2013,9,17,16,0,25
2013,9,17,17,0,5
2013,9,17,18,0,0
2013,9,17,19,0,0
2013,9,17,20,0,0
2013,9,17,21,0,0
2013,9,17,22,0,0
2013,9,17,23,0,0
2013,9,18,0,0,0
2013,9,18,1,0,0
2013,9,18,2,0,0
2013,9,18,3,0,0
2013,9,18,4,0,1
2013,9,18,5,0,24
2013,9,18,6,0,66
2013,9,18,7,0,151
2013,9,18,8,0,211
2013,9,18,9,0,186
2013,9,18,10,0,164
2013,9,18,11,0,147
2013,9,18,12,0,191
2013,9,18,13,0,273
2013,9,18,14,0,228
2013,9,18,15,0,189
2013,9,18,16,0,71
2013,9,18,17,0,4
2013,9,18,18,0,0
2013,9,18,19,0,0
2013,9,18,20,0,0
2013,9,18,21,0,0
